segment,region,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Pulp and Paper,romania,4.302664750718647e-06,4.302664750718647e-06,4.302664750718647e-06,4.302664750718647e-06,4.302664750718647e-06,4.302664750718647e-06,4.302664750718647e-06,4.302664750718647e-06,4.302664750718647e-06,4.302664750718647e-06,4.302664750718647e-06,4.302664750718647e-06,4.302664750718647e-06,4.302664750718647e-06,4.302664750718647e-06,4.302664750718647e-06,4.302664750718647e-06,4.302664750718647e-06,4.302664750718647e-06,4.302664750718647e-06,4.302664750718647e-06,4.302664750718647e-06,4.302664750718647e-06,4.302664750718647e-06,4.302664750718647e-06,4.302664750718647e-06,4.302664750718647e-06
Pulp and Paper,slovakia,8.7040378437042e-06,8.7040378437042e-06,8.7040378437042e-06,8.7040378437042e-06,8.7040378437042e-06,8.7040378437042e-06,8.7040378437042e-06,8.7040378437042e-06,8.7040378437042e-06,8.7040378437042e-06,8.7040378437042e-06,8.7040378437042e-06,8.7040378437042e-06,8.7040378437042e-06,8.7040378437042e-06,8.7040378437042e-06,8.7040378437042e-06,8.7040378437042e-06,8.7040378437042e-06,8.7040378437042e-06,8.7040378437042e-06,8.7040378437042e-06,8.7040378437042e-06,8.7040378437042e-06,8.7040378437042e-06,8.7040378437042e-06,8.7040378437042e-06
Pulp and Paper,slovenia,4.487204229928305e-06,4.487204229928305e-06,4.487204229928305e-06,4.487204229928305e-06,4.487204229928305e-06,4.487204229928305e-06,4.487204229928305e-06,4.487204229928305e-06,4.487204229928305e-06,4.487204229928305e-06,4.487204229928305e-06,4.487204229928305e-06,4.487204229928305e-06,4.487204229928305e-06,4.487204229928305e-06,4.487204229928305e-06,4.487204229928305e-06,4.487204229928305e-06,4.487204229928305e-06,4.487204229928305e-06,4.487204229928305e-06,4.487204229928305e-06,4.487204229928305e-06,4.487204229928305e-06,4.487204229928305e-06,4.487204229928305e-06,4.487204229928305e-06
Pulp and Paper,spain,3.9393057752025474e-07,3.9393057752025474e-07,3.9393057752025474e-07,3.9393057752025474e-07,3.9393057752025474e-07,3.9393057752025474e-07,3.9393057752025474e-07,3.9393057752025474e-07,3.9393057752025474e-07,3.9393057752025474e-07,3.9393057752025474e-07,3.9393057752025474e-07,3.9393057752025474e-07,3.9393057752025474e-07,3.9393057752025474e-07,3.9393057752025474e-07,3.9393057752025474e-07,3.9393057752025474e-07,3.9393057752025474e-07,3.9393057752025474e-07,3.9393057752025474e-07,3.9393057752025474e-07,3.9393057752025474e-07,3.9393057752025474e-07,3.9393057752025474e-07,3.9393057752025474e-07,3.9393057752025474e-07
Pulp and Paper,sweden,1.529133321797928e-06,1.529133321797928e-06,1.529133321797928e-06,1.529133321797928e-06,1.529133321797928e-06,1.529133321797928e-06,1.529133321797928e-06,1.529133321797928e-06,1.529133321797928e-06,1.529133321797928e-06,1.529133321797928e-06,1.529133321797928e-06,1.529133321797928e-06,1.529133321797928e-06,1.529133321797928e-06,1.529133321797928e-06,1.529133321797928e-06,1.529133321797928e-06,1.529133321797928e-06,1.529133321797928e-06,1.529133321797928e-06,1.529133321797928e-06,1.529133321797928e-06,1.529133321797928e-06,1.529133321797928e-06,1.529133321797928e-06,1.529133321797928e-06
Pulp and Paper,switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steel,austria,2.515475138387626e-07,2.515475138387626e-07,2.515475138387626e-07,2.515475138387626e-07,2.515475138387626e-07,2.515475138387626e-07,2.515475138387626e-07,2.515475138387626e-07,2.515475138387626e-07,2.515475138387626e-07,2.515475138387626e-07,2.515475138387626e-07,2.515475138387626e-07,2.515475138387626e-07,2.515475138387626e-07,2.515475138387626e-07,2.515475138387626e-07,2.515475138387626e-07,2.515475138387626e-07,2.515475138387626e-07,2.515475138387626e-07,2.515475138387626e-07,2.515475138387626e-07,2.515475138387626e-07,2.515475138387626e-07,2.515475138387626e-07,2.515475138387626e-07
Steel,belgium,6.201808310015114e-07,6.201808310015114e-07,6.201808310015114e-07,6.201808310015114e-07,6.201808310015114e-07,6.201808310015114e-07,6.201808310015114e-07,6.201808310015114e-07,6.201808310015114e-07,6.201808310015114e-07,6.201808310015114e-07,6.201808310015114e-07,6.201808310015114e-07,6.201808310015114e-07,6.201808310015114e-07,6.201808310015114e-07,6.201808310015114e-07,6.201808310015114e-07,6.201808310015114e-07,6.201808310015114e-07,6.201808310015114e-07,6.201808310015114e-07,6.201808310015114e-07,6.201808310015114e-07,6.201808310015114e-07,6.201808310015114e-07,6.201808310015114e-07
Steel,bulgaria,7.253797426867903e-06,7.253797426867903e-06,7.253797426867903e-06,7.253797426867903e-06,7.253797426867903e-06,7.253797426867903e-06,7.253797426867903e-06,7.253797426867903e-06,7.253797426867903e-06,7.253797426867903e-06,7.253797426867903e-06,7.253797426867903e-06,7.253797426867903e-06,7.253797426867903e-06,7.253797426867903e-06,7.253797426867903e-06,7.253797426867903e-06,7.253797426867903e-06,7.253797426867903e-06,7.253797426867903e-06,7.253797426867903e-06,7.253797426867903e-06,7.253797426867903e-06,7.253797426867903e-06,7.253797426867903e-06,7.253797426867903e-06,7.253797426867903e-06
Steel,croatia,7.739874936435916e-05,7.739874936435916e-05,7.739874936435916e-05,7.739874936435916e-05,7.739874936435916e-05,7.739874936435916e-05,7.739874936435916e-05,7.739874936435916e-05,7.739874936435916e-05,7.739874936435916e-05,7.739874936435916e-05,7.739874936435916e-05,7.739874936435916e-05,7.739874936435916e-05,7.739874936435916e-05,7.739874936435916e-05,7.739874936435916e-05,7.739874936435916e-05,7.739874936435916e-05,7.739874936435916e-05,7.739874936435916e-05,7.739874936435916e-05,7.739874936435916e-05,7.739874936435916e-05,7.739874936435916e-05,7.739874936435916e-05,7.739874936435916e-05
Steel,cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steel,czechia,5.865710573140128e-07,5.865710573140128e-07,5.865710573140128e-07,5.865710573140128e-07,5.865710573140128e-07,5.865710573140128e-07,5.865710573140128e-07,5.865710573140128e-07,5.865710573140128e-07,5.865710573140128e-07,5.865710573140128e-07,5.865710573140128e-07,5.865710573140128e-07,5.865710573140128e-07,5.865710573140128e-07,5.865710573140128e-07,5.865710573140128e-07,5.865710573140128e-07,5.865710573140128e-07,5.865710573140128e-07,5.865710573140128e-07,5.865710573140128e-07,5.865710573140128e-07,5.865710573140128e-07,5.865710573140128e-07,5.865710573140128e-07,5.865710573140128e-07
Steel,denmark,2.9063058663070464e-05,2.9063058663070464e-05,2.9063058663070464e-05,2.9063058663070464e-05,2.9063058663070464e-05,2.9063058663070464e-05,2.9063058663070464e-05,2.9063058663070464e-05,2.9063058663070464e-05,2.9063058663070464e-05,2.9063058663070464e-05,2.9063058663070464e-05,2.9063058663070464e-05,2.9063058663070464e-05,2.9063058663070464e-05,2.9063058663070464e-05,2.9063058663070464e-05,2.9063058663070464e-05,2.9063058663070464e-05,2.9063058663070464e-05,2.9063058663070464e-05,2.9063058663070464e-05,2.9063058663070464e-05,2.9063058663070464e-05,2.9063058663070464e-05,2.9063058663070464e-05,2.9063058663070464e-05
Steel,estonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steel,finland,6.906350318889593e-07,6.906350318889593e-07,6.906350318889593e-07,6.906350318889593e-07,6.906350318889593e-07,6.906350318889593e-07,6.906350318889593e-07,6.906350318889593e-07,6.906350318889593e-07,6.906350318889593e-07,6.906350318889593e-07,6.906350318889593e-07,6.906350318889593e-07,6.906350318889593e-07,6.906350318889593e-07,6.906350318889593e-07,6.906350318889593e-07,6.906350318889593e-07,6.906350318889593e-07,6.906350318889593e-07,6.906350318889593e-07,6.906350318889593e-07,6.906350318889593e-07,6.906350318889593e-07,6.906350318889593e-07,6.906350318889593e-07,6.906350318889593e-07
Steel,france,1.87283458681532e-07,1.87283458681532e-07,1.87283458681532e-07,1.87283458681532e-07,1.87283458681532e-07,1.87283458681532e-07,1.87283458681532e-07,1.87283458681532e-07,1.87283458681532e-07,1.87283458681532e-07,1.87283458681532e-07,1.87283458681532e-07,1.87283458681532e-07,1.87283458681532e-07,1.87283458681532e-07,1.87283458681532e-07,1.87283458681532e-07,1.87283458681532e-07,1.87283458681532e-07,1.87283458681532e-07,1.87283458681532e-07,1.87283458681532e-07,1.87283458681532e-07,1.87283458681532e-07,1.87283458681532e-07,1.87283458681532e-07,1.87283458681532e-07
Steel,germany,8.106218366760656e-08,8.106218366760656e-08,8.106218366760656e-08,8.106218366760656e-08,8.106218366760656e-08,8.106218366760656e-08,8.106218366760656e-08,8.106218366760656e-08,8.106218366760656e-08,8.106218366760656e-08,8.106218366760656e-08,8.106218366760656e-08,8.106218366760656e-08,8.106218366760656e-08,8.106218366760656e-08,8.106218366760656e-08,8.106218366760656e-08,8.106218366760656e-08,8.106218366760656e-08,8.106218366760656e-08,8.106218366760656e-08,8.106218366760656e-08,8.106218366760656e-08,8.106218366760656e-08,8.106218366760656e-08,8.106218366760656e-08,8.106218366760656e-08
Steel,greece,1.7970267500547956e-06,1.7970267500547956e-06,1.7970267500547956e-06,1.7970267500547956e-06,1.7970267500547956e-06,1.7970267500547956e-06,1.7970267500547956e-06,1.7970267500547956e-06,1.7970267500547956e-06,1.7970267500547956e-06,1.7970267500547956e-06,1.7970267500547956e-06,1.7970267500547956e-06,1.7970267500547956e-06,1.7970267500547956e-06,1.7970267500547956e-06,1.7970267500547956e-06,1.7970267500547956e-06,1.7970267500547956e-06,1.7970267500547956e-06,1.7970267500547956e-06,1.7970267500547956e-06,1.7970267500547956e-06,1.7970267500547956e-06,1.7970267500547956e-06,1.7970267500547956e-06,1.7970267500547956e-06
Steel,hungary,3.992059011860328e-06,3.992059011860328e-06,3.992059011860328e-06,3.992059011860328e-06,3.992059011860328e-06,3.992059011860328e-06,3.992059011860328e-06,3.992059011860328e-06,3.992059011860328e-06,3.992059011860328e-06,3.992059011860328e-06,3.992059011860328e-06,3.992059011860328e-06,3.992059011860328e-06,3.992059011860328e-06,3.992059011860328e-06,3.992059011860328e-06,3.992059011860328e-06,3.992059011860328e-06,3.992059011860328e-06,3.992059011860328e-06,3.992059011860328e-06,3.992059011860328e-06,3.992059011860328e-06,3.992059011860328e-06,3.992059011860328e-06,3.992059011860328e-06
Steel,iceland,1.6347610121431338e-06,1.6347610121431338e-06,1.6347610121431338e-06,1.6347610121431338e-06,1.6347610121431338e-06,1.6347610121431338e-06,1.6347610121431338e-06,1.6347610121431338e-06,1.6347610121431338e-06,1.6347610121431338e-06,1.6347610121431338e-06,1.6347610121431338e-06,1.6347610121431338e-06,1.6347610121431338e-06,1.6347610121431338e-06,1.6347610121431338e-06,1.6347610121431338e-06,1.6347610121431338e-06,1.6347610121431338e-06,1.6347610121431338e-06,1.6347610121431338e-06,1.6347610121431338e-06,1.6347610121431338e-06,1.6347610121431338e-06,1.6347610121431338e-06,1.6347610121431338e-06,1.6347610121431338e-06
Steel,ireland,2.6709503370701115e-06,2.6709503370701115e-06,2.6709503370701115e-06,2.6709503370701115e-06,2.6709503370701115e-06,2.6709503370701115e-06,2.6709503370701115e-06,2.6709503370701115e-06,2.6709503370701115e-06,2.6709503370701115e-06,2.6709503370701115e-06,2.6709503370701115e-06,2.6709503370701115e-06,2.6709503370701115e-06,2.6709503370701115e-06,2.6709503370701115e-06,2.6709503370701115e-06,2.6709503370701115e-06,2.6709503370701115e-06,2.6709503370701115e-06,2.6709503370701115e-06,2.6709503370701115e-06,2.6709503370701115e-06,2.6709503370701115e-06,2.6709503370701115e-06,2.6709503370701115e-06,2.6709503370701115e-06
Steel,italy,3.2610219279832654e-07,3.2610219279832654e-07,3.2610219279832654e-07,3.2610219279832654e-07,3.2610219279832654e-07,3.2610219279832654e-07,3.2610219279832654e-07,3.2610219279832654e-07,3.2610219279832654e-07,3.2610219279832654e-07,3.2610219279832654e-07,3.2610219279832654e-07,3.2610219279832654e-07,3.2610219279832654e-07,3.2610219279832654e-07,3.2610219279832654e-07,3.2610219279832654e-07,3.2610219279832654e-07,3.2610219279832654e-07,3.2610219279832654e-07,3.2610219279832654e-07,3.2610219279832654e-07,3.2610219279832654e-07,3.2610219279832654e-07,3.2610219279832654e-07,3.2610219279832654e-07,3.2610219279832654e-07
Steel,latvia,1.532611335538358,1.532611335538358,1.532611335538358,1.532611335538358,1.532611335538358,1.532611335538358,1.532611335538358,1.532611335538358,1.532611335538358,1.532611335538358,1.532611335538358,1.532611335538358,1.532611335538358,1.532611335538358,1.532611335538358,1.532611335538358,1.532611335538358,1.532611335538358,1.532611335538358,1.532611335538358,1.532611335538358,1.532611335538358,1.532611335538358,1.532611335538358,1.532611335538358,1.532611335538358,1.532611335538358
Steel,liechtenstein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steel,lithuania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steel,luxembourg,8.809908547654021e-06,8.809908547654021e-06,8.809908547654021e-06,8.809908547654021e-06,8.809908547654021e-06,8.809908547654021e-06,8.809908547654021e-06,8.809908547654021e-06,8.809908547654021e-06,8.809908547654021e-06,8.809908547654021e-06,8.809908547654021e-06,8.809908547654021e-06,8.809908547654021e-06,8.809908547654021e-06,8.809908547654021e-06,8.809908547654021e-06,8.809908547654021e-06,8.809908547654021e-06,8.809908547654021e-06,8.809908547654021e-06,8.809908547654021e-06,8.809908547654021e-06,8.809908547654021e-06,8.809908547654021e-06,8.809908547654021e-06,8.809908547654021e-06
Steel,malta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steel,netherlands,5.116327780187005e-07,5.116327780187005e-07,5.116327780187005e-07,5.116327780187005e-07,5.116327780187005e-07,5.116327780187005e-07,5.116327780187005e-07,5.116327780187005e-07,5.116327780187005e-07,5.116327780187005e-07,5.116327780187005e-07,5.116327780187005e-07,5.116327780187005e-07,5.116327780187005e-07,5.116327780187005e-07,5.116327780187005e-07,5.116327780187005e-07,5.116327780187005e-07,5.116327780187005e-07,5.116327780187005e-07,5.116327780187005e-07,5.116327780187005e-07,5.116327780187005e-07,5.116327780187005e-07,5.116327780187005e-07,5.116327780187005e-07,5.116327780187005e-07
Steel,norway,5.565278004163426e-07,5.565278004163426e-07,5.565278004163426e-07,5.565278004163426e-07,5.565278004163426e-07,5.565278004163426e-07,5.565278004163426e-07,5.565278004163426e-07,5.565278004163426e-07,5.565278004163426e-07,5.565278004163426e-07,5.565278004163426e-07,5.565278004163426e-07,5.565278004163426e-07,5.565278004163426e-07,5.565278004163426e-07,5.565278004163426e-07,5.565278004163426e-07,5.565278004163426e-07,5.565278004163426e-07,5.565278004163426e-07,5.565278004163426e-07,5.565278004163426e-07,5.565278004163426e-07,5.565278004163426e-07,5.565278004163426e-07,5.565278004163426e-07
Steel,poland,4.960309356918281e-07,4.960309356918281e-07,4.960309356918281e-07,4.960309356918281e-07,4.960309356918281e-07,4.960309356918281e-07,4.960309356918281e-07,4.960309356918281e-07,4.960309356918281e-07,4.960309356918281e-07,4.960309356918281e-07,4.960309356918281e-07,4.960309356918281e-07,4.960309356918281e-07,4.960309356918281e-07,4.960309356918281e-07,4.960309356918281e-07,4.960309356918281e-07,4.960309356918281e-07,4.960309356918281e-07,4.960309356918281e-07,4.960309356918281e-07,4.960309356918281e-07,4.960309356918281e-07,4.960309356918281e-07,4.960309356918281e-07,4.960309356918281e-07
Steel,portugal,2.0438224177874418e-05,2.0438224177874418e-05,2.0438224177874418e-05,2.0438224177874418e-05,2.0438224177874418e-05,2.0438224177874418e-05,2.0438224177874418e-05,2.0438224177874418e-05,2.0438224177874418e-05,2.0438224177874418e-05,2.0438224177874418e-05,2.0438224177874418e-05,2.0438224177874418e-05,2.0438224177874418e-05,2.0438224177874418e-05,2.0438224177874418e-05,2.0438224177874418e-05,2.0438224177874418e-05,2.0438224177874418e-05,2.0438224177874418e-05,2.0438224177874418e-05,2.0438224177874418e-05,2.0438224177874418e-05,2.0438224177874418e-05,2.0438224177874418e-05,2.0438224177874418e-05,2.0438224177874418e-05
Steel,romania,8.046154194266293e-07,8.046154194266293e-07,8.046154194266293e-07,8.046154194266293e-07,8.046154194266293e-07,8.046154194266293e-07,8.046154194266293e-07,8.046154194266293e-07,8.046154194266293e-07,8.046154194266293e-07,8.046154194266293e-07,8.046154194266293e-07,8.046154194266293e-07,8.046154194266293e-07,8.046154194266293e-07,8.046154194266293e-07,8.046154194266293e-07,8.046154194266293e-07,8.046154194266293e-07,8.046154194266293e-07,8.046154194266293e-07,8.046154194266293e-07,8.046154194266293e-07,8.046154194266293e-07,8.046154194266293e-07,8.046154194266293e-07,8.046154194266293e-07
Steel,slovakia,4.0209966980068007e-07,4.0209966980068007e-07,4.0209966980068007e-07,4.0209966980068007e-07,4.0209966980068007e-07,4.0209966980068007e-07,4.0209966980068007e-07,4.0209966980068007e-07,4.0209966980068007e-07,4.0209966980068007e-07,4.0209966980068007e-07,4.0209966980068007e-07,4.0209966980068007e-07,4.0209966980068007e-07,4.0209966980068007e-07,4.0209966980068007e-07,4.0209966980068007e-07,4.0209966980068007e-07,4.0209966980068007e-07,4.0209966980068007e-07,4.0209966980068007e-07,4.0209966980068007e-07,4.0209966980068007e-07,4.0209966980068007e-07,4.0209966980068007e-07,4.0209966980068007e-07,4.0209966980068007e-07
Steel,slovenia,9.881376235732574e-06,9.881376235732574e-06,9.881376235732574e-06,9.881376235732574e-06,9.881376235732574e-06,9.881376235732574e-06,9.881376235732574e-06,9.881376235732574e-06,9.881376235732574e-06,9.881376235732574e-06,9.881376235732574e-06,9.881376235732574e-06,9.881376235732574e-06,9.881376235732574e-06,9.881376235732574e-06,9.881376235732574e-06,9.881376235732574e-06,9.881376235732574e-06,9.881376235732574e-06,9.881376235732574e-06,9.881376235732574e-06,9.881376235732574e-06,9.881376235732574e-06,9.881376235732574e-06,9.881376235732574e-06,9.881376235732574e-06,9.881376235732574e-06
Steel,spain,4.134876860544871e-07,4.134876860544871e-07,4.134876860544871e-07,4.134876860544871e-07,4.134876860544871e-07,4.134876860544871e-07,4.134876860544871e-07,4.134876860544871e-07,4.134876860544871e-07,4.134876860544871e-07,4.134876860544871e-07,4.134876860544871e-07,4.134876860544871e-07,4.134876860544871e-07,4.134876860544871e-07,4.134876860544871e-07,4.134876860544871e-07,4.134876860544871e-07,4.134876860544871e-07,4.134876860544871e-07,4.134876860544871e-07,4.134876860544871e-07,4.134876860544871e-07,4.134876860544871e-07,4.134876860544871e-07,4.134876860544871e-07,4.134876860544871e-07
Steel,sweden,4.5373949977658333e-07,4.5373949977658333e-07,4.5373949977658333e-07,4.5373949977658333e-07,4.5373949977658333e-07,4.5373949977658333e-07,4.5373949977658333e-07,4.5373949977658333e-07,4.5373949977658333e-07,4.5373949977658333e-07,4.5373949977658333e-07,4.5373949977658333e-07,4.5373949977658333e-07,4.5373949977658333e-07,4.5373949977658333e-07,4.5373949977658333e-07,4.5373949977658333e-07,4.5373949977658333e-07,4.5373949977658333e-07,4.5373949977658333e-07,4.5373949977658333e-07,4.5373949977658333e-07,4.5373949977658333e-07,4.5373949977658333e-07,4.5373949977658333e-07,4.5373949977658333e-07,4.5373949977658333e-07
